Date,Open,High,Low,Close,Volume,Adj Close
2002-08-09,90.099998,91.940002,89.349998,91.290001,41879200,68.119785
2002-08-12,89.989998,91.269997,89.550003,90.620003,25841700,67.619838
2002-08-13,90.150002,91.660004,88.650002,88.970001,49690500,66.388622
2002-08-14,89.019997,92.629997,88.019997,92.220001,57423600,68.813743
2002-08-15,92.839996,93.989998,92.199997,93.5,45551500,69.768866
2002-08-16,92.82,94.08000200000001,92.0,93.220001,36517300,69.559934
2002-08-19,93.459999,95.75,93.099998,95.400002,33669900,71.186631
2002-08-20,94.82,95.400002,93.620003,94.389999,30508300,70.432976
2002-08-21,95.059998,95.779999,93.57,95.75,39628900,71.447796
2002-08-22,95.489998,97.150002,95.07,96.68,38399800,72.141754
2002-08-23,96.010002,96.150002,94.150002,94.599998,33716400,70.589675
2002-08-26,94.910004,95.639999,93.5,95.260002,33830100,71.082164
2002-08-27,95.699997,96.25,93.5,94.160004,35335700,70.26135500000001
2002-08-28,93.279999,93.489998,91.800003,92.099998,38970600,68.724198
2002-08-29,91.269997,93.050003,90.809998,92.139999,42965700,68.754046
2002-08-30,91.68,93.389999,91.400002,91.779999,30366700,68.485417
2002-09-03,90.730003,91.0,88.150002,88.279999,76586400,65.87374799999999
2002-09-04,88.610001,90.25,88.059998,89.540001,51099500,66.81395
2002-09-05,88.489998,89.43,87.5,88.779999,67250900,66.246844
2002-09-06,89.75,90.57,89.339996,90.0,38622200,67.157198
2002-09-09,89.099998,91.349998,88.800003,90.660004,33998400,67.649686
2002-09-10,91.139999,91.779999,90.559998,91.699997,41416600,68.42572
2002-09-11,92.470001,93.33000200000001,91.099998,91.129997,27711200,68.00039100000001
2002-09-12,90.75,90.839996,88.989998,89.449997,43601700,66.74679
2002-09-13,88.690002,89.900002,88.25,89.66999799999999,41131000,66.910953
2002-09-16,89.309998,89.889999,88.459999,89.889999,28167600,67.07511600000001
2002-09-17,90.889999,91.190002,87.75,87.83000200000001,47609700,65.537964
2002-09-18,87.010002,88.5,86.279999,86.949997,54719400,64.881313
2002-09-19,85.989998,86.800003,84.699997,84.699997,48510500,63.202383
2002-09-20,84.91999799999999,85.199997,84.050003,84.349998,46325600,63.223374
2002-09-23,83.650002,84.059998,82.690002,83.660004,46893800,62.706198
2002-09-24,82.440002,83.650002,81.849998,82.309998,69507000,61.69431899999999
2002-09-25,83.370003,84.769997,82.040001,84.349998,59294400,63.223374
2002-09-26,85.019997,85.970001,84.449997,85.730003,53638000,64.257737
2002-09-27,85.0,85.629997,82.75,82.75,64648300,62.024117000000004
2002-09-30,82.0,82.800003,80.900002,81.790001,73096400,61.304563
2002-10-01,82.43,85.769997,81.470001,85.720001,67198100,64.25024
2002-10-02,84.690002,85.529999,82.599998,83.150002,56749100,62.323933
2002-10-03,83.139999,84.599998,81.949997,82.309998,55547000,61.69431899999999
2002-10-04,82.800003,82.91999799999999,79.58000200000001,80.800003,68483700,60.562523999999996
2002-10-07,80.059998,81.199997,78.550003,79.129997,53188000,59.310793999999994
2002-10-08,79.809998,81.309998,78.199997,80.370003,79531000,60.240223
2002-10-09,79.089996,79.699997,77.779999,78.099998,79956400,58.538773
2002-10-10,77.940002,81.07,77.07,80.629997,76749000,60.435097999999996
2002-10-11,82.099998,84.730003,81.82,84.160004,82308300,63.080966000000004
2002-10-14,83.199997,84.849998,83.040001,84.629997,40631900,63.433243000000004
2002-10-15,86.989998,88.720001,86.849998,88.699997,82320300,66.483855
2002-10-16,87.410004,87.800003,85.91999799999999,86.550003,62977800,64.872357
2002-10-17,88.870003,89.300003,87.849998,88.269997,68534100,66.16155400000001
2002-10-18,87.650002,89.110001,86.93,88.639999,47448700,66.438884
2002-10-21,88.120003,90.5,87.57,90.16999799999999,45859100,67.585674
2002-10-22,89.050003,90.010002,88.519997,89.519997,40966800,67.098474
2002-10-23,88.769997,90.269997,87.68,90.199997,54905800,67.608159
2002-10-24,90.75,90.900002,88.099998,88.360001,54987400,66.229015
2002-10-25,88.209999,90.389999,87.940002,90.199997,43672100,67.608159
2002-10-28,91.150002,91.290001,88.849998,89.610001,39416100,67.165935
2002-10-29,89.08000200000001,89.489998,87.0,88.57,59508200,66.38641700000001
2002-10-30,88.68,89.959999,88.230003,89.43,41688600,67.031019
2002-10-31,89.660004,90.300003,88.190002,88.519997,41620600,66.348938
2002-11-01,88.349998,90.82,88.050003,90.269997,51878900,67.66062600000001
2002-11-04,91.800003,92.940002,90.900002,91.129997,49080600,68.305228
2002-11-05,90.839996,92.07,90.839996,91.849998,37270800,68.844895
2002-11-06,92.480003,93.07,90.790001,93.040001,65013100,69.736845
2002-11-07,92.019997,92.220001,90.220001,90.760002,51572000,68.02790300000001
2002-11-08,90.529999,91.57,89.519997,89.650002,37905400,67.195918
2002-11-11,89.510002,89.559998,87.800003,88.260002,33505100,66.154063
2002-11-12,88.660004,89.93,88.370003,88.959999,37724500,66.678736
2002-11-13,88.32,89.739998,87.449997,89.050003,63891500,66.746197
2002-11-14,90.07,91.0,89.75,90.730003,31896800,68.005418
2002-11-15,90.0,91.550003,89.949997,91.400002,39152100,68.50760600000001
2002-11-18,92.150002,92.150002,90.349998,90.480003,28934800,67.818034
2002-11-19,90.019997,91.099998,89.760002,90.360001,32806600,67.728088
2002-11-20,89.980003,92.41999799999999,89.949997,92.370003,36688400,69.234657
2002-11-21,92.599998,94.190002,92.43,94.089996,55128200,70.523854
2002-11-22,93.480003,94.269997,93.269997,93.41999799999999,32513800,70.021666
2002-11-25,93.43,94.260002,92.769997,93.480003,33846400,70.066642
2002-11-26,93.07,93.449997,91.620003,91.699997,42284700,68.732463
2002-11-27,92.519997,94.650002,92.43,94.279999,37764000,70.666268
2002-11-29,94.800003,94.949997,93.769997,93.980003,19385700,70.441411
2002-12-02,95.470001,96.050003,93.220001,94.129997,49911900,70.553836
2002-12-03,93.25,93.400002,92.349998,92.870003,34407700,69.609425
2002-12-04,91.769997,93.139999,91.43,92.449997,64040800,69.29461500000001
2002-12-05,92.730003,92.800003,91.099998,91.43,36724900,68.530091
2002-12-06,90.120003,92.16999799999999,89.980003,92.029999,49824100,68.979812
2002-12-09,91.07,91.459999,89.480003,89.5,36789600,67.083486
2002-12-10,90.019997,91.099998,89.760002,90.699997,33319900,67.982927
2002-12-11,90.41999799999999,91.620003,90.160004,90.779999,39201000,68.042891
2002-12-12,91.199997,91.489998,90.199997,90.769997,34465600,68.035394
2002-12-13,89.910004,90.480003,89.269997,89.339996,36862200,66.963557
2002-12-16,89.82,91.790001,89.660004,91.650002,37098400,68.69499
2002-12-17,91.370003,91.739998,90.739998,90.849998,32353900,68.095359
2002-12-18,90.32,90.400002,89.33000200000001,89.800003,35612600,67.30834899999999
2002-12-19,89.349998,90.699997,88.599998,89.160004,39264200,66.82864599999999
2002-12-20,89.199997,90.019997,89.099998,89.989998,31176900,67.78221500000001
2002-12-23,89.589996,90.470001,89.309998,90.019997,22599300,67.80481
2002-12-24,89.589996,89.860001,89.25,89.349998,10937000,67.300155
2002-12-26,89.699997,90.610001,88.839996,89.389999,17485600,67.33028399999999
2002-12-27,88.959999,89.290001,87.379997,87.379997,22205700,65.816311
2002-12-30,87.790001,88.470001,87.220001,88.110001,29968000,66.366164
2002-12-31,87.989998,88.43,87.110001,88.230003,34036600,66.456552
2003-01-02,88.849998,91.300003,88.540001,91.07,44516300,68.59569300000001
2003-01-03,90.910004,91.379997,90.5,91.349998,32222600,68.806593
2003-01-06,91.239998,93.489998,91.16999799999999,92.959999,40984500,70.019277
2003-01-07,92.900002,93.370003,92.199997,92.730003,38640400,69.84604
2003-01-08,92.199997,92.400002,91.050003,91.389999,38702200,68.83672299999999
2003-01-09,91.82,93.18,91.410004,92.809998,34804900,69.906293
2003-01-10,91.949997,93.639999,91.800003,93.059998,37768900,70.094598
2003-01-13,93.540001,93.860001,92.440002,93.029999,31649900,70.072002
2003-01-14,92.690002,93.83000200000001,92.410004,93.33000200000001,30733000,70.29796999999999
2003-01-15,93.540001,93.57,91.910004,92.400002,33511800,69.597476
2003-01-16,92.5,92.93,91.449997,92.019997,44812100,69.311249
2003-01-17,90.989998,92.300003,90.150002,90.660004,35618300,68.286876
2003-01-21,90.870003,90.91999799999999,88.949997,89.25,36826200,67.224834
2003-01-22,88.769997,89.800003,88.0,88.16999799999999,42286500,66.411355
2003-01-23,88.75,89.379997,87.949997,88.709999,55919800,66.818095
2003-01-24,88.589996,88.68,86.16999799999999,86.379997,68633900,65.063092
2003-01-27,85.730003,86.800003,84.5,85.199997,57884400,64.174293
2003-01-28,85.629997,86.400002,85.129997,85.83000200000001,46929100,64.648825
2003-01-29,85.41999799999999,87.18,84.769997,86.480003,53712200,65.138418
2003-01-30,86.790001,86.879997,84.400002,84.43,49845900,63.594316000000006
2003-01-31,84.150002,86.209999,84.150002,86.059998,55317000,64.822062
2003-02-03,86.139999,86.809998,85.91999799999999,86.230003,39696000,64.950114
2003-02-04,85.309998,85.75,84.300003,85.379997,43633400,64.309872
2003-02-05,85.75,86.540001,84.480003,84.849998,55270600,63.910667000000004
2003-02-06,84.370003,84.889999,83.650002,84.449997,53638000,63.609378
2003-02-07,84.910004,84.989998,82.970001,83.41999799999999,43165000,62.833563
2003-02-10,83.459999,84.129997,82.650002,84.010002,45455900,63.277966000000006
2003-02-11,84.370003,84.879997,82.83000200000001,83.43,46861000,62.841097
2003-02-12,83.160004,83.620003,82.089996,82.099998,35873600,61.839314
2003-02-13,82.150002,82.660004,81.0,82.349998,57934100,62.027618999999994
2003-02-14,82.370003,84.199997,81.82,84.150002,59580900,63.383416000000004
2003-02-18,84.529999,85.800003,84.389999,85.629997,39492700,64.498177
2003-02-19,85.32,85.470001,84.279999,85.18,31432000,64.159231
2003-02-20,85.209999,85.41999799999999,84.050003,84.33000200000001,29280100,63.518995999999994
2003-02-21,84.379997,85.739998,83.459999,85.18,60955800,64.159231
2003-02-24,84.93,85.0,83.589996,83.800003,30628600,63.11979
2003-02-25,82.949997,84.489998,82.220001,84.470001,56770600,63.624446
2003-02-26,84.019997,84.529999,83.08000200000001,83.239998,37787200,62.697982999999994
2003-02-27,83.699997,84.75,83.160004,84.339996,51126000,63.526524
2003-02-28,84.470001,85.230003,84.160004,84.900002,43666800,63.948330000000006
2003-03-03,85.260002,85.779999,83.720001,84.089996,42923100,63.338218999999995
2003-03-04,83.949997,84.010002,82.650002,82.75,31440500,62.328906999999994
2003-03-05,82.610001,83.540001,82.360001,83.449997,43974700,62.856159
2003-03-06,82.870003,83.519997,82.470001,82.75,41217700,62.328906999999994
2003-03-07,81.610001,83.989998,81.43,83.32,63538000,62.758242
2003-03-10,82.599998,82.860001,81.099998,81.32,41014100,61.251803
2003-03-11,81.480003,82.0,80.480003,80.519997,48102700,60.649226
2003-03-12,80.379997,81.099998,79.379997,81.059998,62459800,61.055965
2003-03-13,82.18,83.910004,81.529999,83.860001,72117800,63.164981000000004
2003-03-14,84.199997,84.769997,83.349998,84.129997,63951800,63.368348
2003-03-17,83.459999,86.949997,83.220001,86.779999,88217500,65.36438100000001
2003-03-18,87.150002,87.349998,86.279999,87.290001,50792300,65.748524
2003-03-19,87.279999,88.160004,86.68,87.959999,49630800,66.25318
2003-03-20,87.33000200000001,88.589996,86.349998,88.150002,67321600,66.396294
2003-03-21,88.800003,89.879997,87.93,89.66999799999999,71165300,67.813515
2003-03-24,88.019997,88.139999,86.349998,86.690002,65398900,65.559874
2003-03-25,86.739998,88.260002,86.440002,87.519997,61040100,66.187563
2003-03-26,87.559998,87.849998,86.800003,87.08000200000001,45740800,65.854814
2003-03-27,86.400002,87.660004,85.989998,87.150002,53120200,65.907752
2003-03-28,86.470001,87.279999,86.25,86.709999,32583000,65.574997
2003-03-31,85.349998,86.589996,84.400002,84.739998,61119500,64.085171
2003-04-01,85.25,86.389999,84.910004,86.040001,53574000,65.06830699999999
2003-04-02,87.540001,88.769997,87.5,88.120003,50431200,66.64132099999999
2003-04-03,88.870003,88.989998,87.650002,87.699997,48755500,66.323689
2003-04-04,88.43,88.589996,87.620003,88.220001,36250100,66.716946
2003-04-07,90.339996,90.849998,87.970001,88.050003,69776200,66.58838399999999
2003-04-08,88.300003,88.650002,87.709999,88.190002,39712700,66.694259
2003-04-09,88.360001,89.099998,86.769997,87.029999,55647300,65.816999
2003-04-10,87.089996,87.629997,85.709999,87.510002,41812400,66.18000500000001
2003-04-11,88.160004,88.699997,86.860001,87.150002,47730100,65.907752
2003-04-14,87.470001,89.0,87.0,88.949997,36711700,67.26901
2003-04-15,88.839996,89.779999,88.41999799999999,89.779999,49709800,67.896704
2003-04-16,89.910004,90.059998,88.029999,88.25,51788000,66.739633
2003-04-17,88.300003,89.720001,88.190002,89.559998,37403100,67.730327
2003-04-21,89.860001,90.160004,89.059998,89.650002,32052700,67.798393
2003-04-22,89.099998,91.559998,88.889999,91.339996,59763600,69.076462
2003-04-23,91.620003,92.349998,91.239998,92.18,44227100,69.711721
2003-04-24,91.529999,92.08000200000001,90.959999,91.360001,49692400,69.09159100000001
2003-04-25,91.300003,91.470001,90.019997,90.230003,43917200,68.237023
2003-04-28,90.440002,92.190002,90.300003,91.790001,46432900,69.416781
2003-04-29,92.139999,92.800003,91.400002,92.110001,52017100,69.658783
2003-04-30,91.910004,92.57,91.410004,91.910004,48709100,69.50753399999999
2003-05-01,91.91999799999999,92.730003,90.5,91.900002,50240400,69.49996999999999
2003-05-02,91.559998,93.470001,91.489998,93.209999,50201500,70.490664
2003-05-05,93.470001,93.779999,92.5,93.029999,35437800,70.354538
2003-05-06,93.040001,94.379997,93.0,93.910004,44401000,71.02004699999999
2003-05-07,93.41999799999999,94.139999,92.970001,93.389999,41413100,70.62679
2003-05-08,92.519997,93.33000200000001,92.279999,92.449997,40570700,69.915908
2003-05-09,92.83000200000001,93.800003,92.610001,93.730003,33608100,70.883921
2003-05-12,93.5,95.120003,93.279999,94.879997,35662300,71.75361099999999
2003-05-13,94.529999,95.18,94.260002,94.709999,39253600,71.625049
2003-05-14,95.089996,95.239998,93.910004,94.510002,32195100,71.4738
2003-05-15,94.889999,95.33000200000001,94.25,95.110001,43879200,71.927552
2003-05-16,94.889999,95.449997,94.260002,94.870003,38905000,71.746053
2003-05-19,94.150002,94.41999799999999,92.33000200000001,92.650002,41606000,70.067162
2003-05-20,92.82,93.029999,91.589996,92.459999,55404600,69.923472
2003-05-21,92.110001,92.879997,91.910004,92.650002,49333800,70.067162
2003-05-22,92.949997,94.050003,92.68,93.57,38421800,70.762917
2003-05-23,93.529999,93.980003,93.139999,93.760002,26155900,70.906607
2003-05-27,93.300003,95.839996,93.07,95.400002,43719200,72.14686800000001
2003-05-28,95.849998,96.470001,95.43,95.66999799999999,37727100,72.351054
2003-05-29,95.879997,96.82,95.08000200000001,95.41999799999999,50844200,72.16199
2003-05-30,95.900002,97.089996,95.559998,96.949997,52529500,73.319062
2003-06-02,97.529999,98.449997,96.66999799999999,97.349998,50305500,73.621565
2003-06-03,97.150002,97.839996,96.849998,97.75,38254500,73.92406899999999
2003-06-04,97.660004,99.349998,97.57,99.160004,49360700,74.99039300000001
2003-06-05,98.58000200000001,99.650002,98.269997,99.650002,46262400,75.360958
2003-06-06,100.400002,101.400002,99.129997,99.260002,60356800,75.066018
2003-06-09,98.769997,99.099998,97.769997,98.25,37808500,74.30219699999999
2003-06-10,98.459999,99.260002,98.190002,99.25,29965900,75.058454
2003-06-11,99.160004,100.389999,98.709999,100.300003,37610200,75.852525
2003-06-12,100.75,100.900002,99.620003,100.610001,36442000,76.086963
2003-06-13,100.610001,100.75,98.949997,99.559998,48628300,75.292891
2003-06-16,99.959999,101.699997,99.800003,101.660004,36326300,76.881035
2003-06-17,102.07,102.18,101.230003,101.660004,36801800,76.881035
2003-06-18,101.290001,102.139999,101.0,101.57,35521000,76.812969
2003-06-19,101.639999,101.730003,99.839996,100.019997,43551700,75.64076899999999
2003-06-20,100.389999,100.5,99.41999799999999,99.440002,41545000,75.4738
2003-06-23,99.449997,99.660004,97.91999799999999,98.41999799999999,34237500,74.699629
2003-06-24,98.220001,99.089996,98.019997,98.519997,36213600,74.775527
2003-06-25,98.529999,99.440002,97.529999,97.529999,47743400,74.02413
2003-06-26,97.779999,98.980003,96.959999,98.800003,33477300,74.98804799999999
2003-06-27,98.75,99.190002,97.58000200000001,97.660004,54208800,74.12280200000001
2003-06-30,98.220001,98.66999799999999,97.470001,97.629997,33349000,74.10002800000001
2003-07-01,97.25,98.849998,96.43,98.529999,51322800,74.783118
2003-07-02,98.769997,99.790001,98.57,99.769997,34662100,75.724262
2003-07-03,99.07,99.849998,97.900002,98.739998,30792800,74.94250500000001
2003-07-07,99.650002,100.900002,99.650002,100.699997,31391100,76.430122
2003-07-08,100.5,101.290001,100.16999799999999,101.150002,30952500,76.77167
2003-07-09,100.91999799999999,101.400002,100.029999,100.58000200000001,36528500,76.339047
2003-07-10,99.839996,100.040001,98.629997,99.300003,49777700,75.36754300000001
2003-07-11,99.389999,100.449997,99.389999,100.239998,39976300,76.080988
2003-07-14,101.199997,101.900002,100.449997,100.730003,42114900,76.452896
2003-07-15,101.379997,101.459999,99.949997,100.510002,42573600,76.28591800000001
2003-07-16,100.809998,100.870003,99.230003,99.91999799999999,39894200,75.838112
2003-07-17,99.150002,99.879997,98.160004,98.5,52253500,74.76035
2003-07-18,99.019997,99.800003,98.459999,99.510002,35698100,75.52692900000001
2003-07-21,99.449997,99.489998,97.849998,98.279999,34786000,74.59337099999999
2003-07-22,98.690002,99.410004,97.91999799999999,99.16999799999999,49968300,75.26886999999999
2003-07-23,99.209999,99.449997,98.279999,99.239998,37275400,75.321999
2003-07-24,99.989998,100.339996,98.370003,98.489998,40896200,74.752758
2003-07-25,98.660004,100.290001,98.040001,100.230003,43241100,76.073402
2003-07-28,100.370003,100.980003,99.66999799999999,99.860001,34382800,75.792574
2003-07-29,100.139999,100.260002,98.68,99.400002,53472100,75.44344
2003-07-30,99.599998,99.75,98.93,99.160004,28363300,75.261285
2003-07-31,99.980003,100.910004,99.16999799999999,99.389999,54937200,75.435849
2003-08-01,99.190002,99.529999,98.239998,98.510002,49321000,74.76794100000001
2003-08-04,98.309998,99.0,97.0,98.510002,55214100,74.76794100000001
2003-08-05,98.410004,98.760002,96.339996,96.41999799999999,61415600,73.181653
2003-08-06,96.690002,98.059998,96.41999799999999,96.980003,50096900,73.60669
2003-08-07,97.16999799999999,98.07,96.760002,98.0,43427400,74.38085500000001
2003-08-08,98.32,98.550003,97.760002,98.279999,27357300,74.59337099999999
2003-08-11,98.260002,99.040001,97.839996,98.650002,34631400,74.874199
2003-08-12,98.709999,99.589996,98.41999799999999,99.550003,43285600,75.55729000000001
2003-08-13,99.82,99.849998,98.529999,99.040001,36152000,75.170204
2003-08-14,99.099998,99.75,98.449997,99.309998,35525100,75.375128
2003-08-15,99.360001,99.790001,99.120003,99.620003,12567000,75.610419
2003-08-18,99.93,100.599998,99.739998,100.480003,22873800,76.263149
2003-08-19,100.690002,100.940002,100.0,100.860001,37437700,76.551563
2003-08-20,100.290001,100.889999,100.160004,100.449997,21295300,76.240375
2003-08-21,101.050003,101.519997,100.400002,100.769997,46494200,76.483251
2003-08-22,101.75,101.82,99.730003,99.769997,52040300,75.724262
2003-08-25,99.709999,100.83000200000001,99.279999,99.93,23473000,75.845703
2003-08-26,99.5,100.389999,98.83000200000001,100.110001,45065800,75.982321
2003-08-27,100.050003,100.360001,99.57,100.139999,18919500,76.00509
2003-08-28,100.400002,101.0,99.660004,100.760002,27402400,76.475665
2003-08-29,100.610001,101.480003,100.480003,101.440002,28706600,76.991777
2003-09-02,101.639999,102.879997,101.050003,102.800003,49419100,78.024002
2003-09-03,103.029999,103.699997,102.779999,103.360001,44912400,78.449033
2003-09-04,103.099998,103.550003,102.760002,103.410004,28381000,78.486985
2003-09-05,102.940002,103.550003,102.400002,102.83000200000001,31637300,78.04677
2003-09-08,103.040001,103.879997,102.93,103.68,32632800,78.691909
2003-09-09,103.370003,103.459999,102.68,103.0,35053200,78.175797
2003-09-10,102.529999,102.800003,101.550003,101.959999,45904900,77.386448
2003-09-11,102.099998,102.760002,101.839996,102.260002,38396300,77.614147
2003-09-12,101.910004,102.639999,101.349998,102.449997,42524800,77.758351
2003-09-15,102.519997,102.629997,101.949997,102.089996,21312800,77.48511500000001
2003-09-16,102.230003,103.639999,102.16999799999999,103.58000200000001,37892600,78.616012
2003-09-17,103.480003,103.790001,103.050003,103.379997,31885800,78.46421099999999
2003-09-18,103.400002,104.699997,103.16999799999999,104.599998,30243600,79.39017700000001
2003-09-19,104.269997,104.599998,103.400002,103.66999799999999,34331600,78.986364
2003-09-22,102.849998,102.959999,102.029999,102.550003,36677400,78.133038
2003-09-23,102.589996,103.290001,102.360001,102.940002,32489200,78.43017900000001
2003-09-24,103.120003,103.220001,101.07,101.110001,41694700,77.03589699999999
2003-09-25,101.410004,101.879997,100.199997,100.279999,52673100,76.40351700000001
2003-09-26,100.440002,100.660004,99.849998,99.949997,42914700,76.152088
2003-09-29,100.300003,100.989998,99.790001,100.93,36771600,76.89875500000001
2003-09-30,100.480003,100.760002,99.25,99.949997,70764500,76.152088
2003-10-01,100.239998,102.18,100.199997,102.08000200000001,65797600,77.77494300000001
2003-10-02,101.93,102.559998,101.629997,102.449997,44591500,78.056843
2003-10-03,103.66999799999999,104.279999,103.08000200000001,103.389999,48806900,78.773032
2003-10-06,103.480003,103.989998,103.199997,103.860001,20226500,79.131127
2003-10-07,103.260002,104.309998,102.910004,104.260002,42602900,79.435889
2003-10-08,104.33000200000001,104.389999,103.410004,104.0,30920800,79.23779300000001
2003-10-09,104.879997,105.220001,103.83000200000001,104.279999,40066500,79.451125
2003-10-10,104.269997,104.599998,103.910004,104.57,22682800,79.672077
2003-10-13,104.709999,105.290001,104.510002,104.900002,23825600,79.923506
2003-10-14,104.800003,105.43,104.360001,105.269997,38484400,80.20540600000001
2003-10-15,105.860001,105.889999,104.639999,104.989998,39021700,79.992074
2003-10-16,104.68,105.730003,104.650002,105.410004,32772200,80.312077
2003-10-17,105.470001,105.629997,103.980003,104.260002,32790300,79.435889
2003-10-20,104.449997,105.040001,103.940002,105.040001,27657000,80.030172
2003-10-21,104.82,105.279999,104.32,104.860001,26729100,79.893029
2003-10-22,104.029999,104.190002,103.190002,103.540001,33914500,78.88731899999999
2003-10-23,102.889999,103.949997,102.839996,103.349998,45830500,78.74255600000001
2003-10-24,102.83000200000001,103.58000200000001,102.18,103.58000200000001,51723600,78.917796
2003-10-27,103.739998,104.18,103.269997,103.629997,32460200,78.955887
2003-10-28,103.980003,105.150002,103.82,105.040001,34956200,80.030172
2003-10-29,104.769997,105.43,103.870003,105.18,30955400,80.136837
2003-10-30,105.790001,105.970001,104.800003,105.400002,39123100,80.304457
2003-10-31,105.400002,105.739998,105.220001,105.300003,25761600,80.228268
2003-11-03,105.75,106.610001,105.709999,105.989998,37589300,80.753976
2003-11-04,105.989998,106.269997,105.58000200000001,105.760002,31421600,80.578742
2003-11-05,105.489998,105.970001,104.900002,105.839996,33558800,80.63969
2003-11-06,105.599998,106.440002,105.099998,106.400002,28392300,81.06635899999999
2003-11-07,106.639999,106.720001,105.57,105.610001,31723200,80.464455
2003-11-10,105.739998,105.839996,105.010002,105.18,25530800,80.136837
2003-11-11,105.089996,105.33000200000001,104.800003,105.150002,26558600,80.11398100000001
2003-11-12,105.230003,106.470001,105.160004,106.33000200000001,28000000,81.013026
2003-11-13,106.010002,106.540001,105.779999,106.360001,29714800,81.035882
2003-11-14,106.400002,106.949997,105.290001,105.459999,49158500,80.350169
2003-11-17,104.910004,105.139999,104.040001,104.93,44382100,79.946362
2003-11-18,105.239998,105.449997,103.699997,103.839996,41155000,79.115886
2003-11-19,104.029999,105.010002,103.91999799999999,104.720001,29827000,79.786363
2003-11-20,104.0,105.239998,103.75,103.779999,53578700,79.070174
2003-11-21,104.239998,104.33000200000001,103.620003,104.209999,30016000,79.39779200000001
2003-11-24,104.690002,105.779999,104.68,105.589996,28906400,80.449214
2003-11-25,105.730003,106.41999799999999,105.449997,105.989998,37580000,80.753976
2003-11-26,106.41999799999999,106.449997,105.389999,106.370003,33053600,81.043502
2003-11-28,106.279999,106.660004,106.199997,106.449997,10507500,81.10445
2003-12-01,106.849998,107.68,106.800003,107.599998,38699000,81.980638
2003-12-02,107.379997,107.769997,107.07,107.33000200000001,35352000,81.774928
2003-12-03,107.650002,108.08000200000001,107.07,107.160004,39078600,81.64540600000001
2003-12-04,107.16999799999999,107.720001,106.940002,107.599998,36089500,81.980638
2003-12-05,107.120003,107.800003,106.620003,106.849998,28824400,81.409212
2003-12-08,106.739998,107.639999,106.68,107.57,32482900,81.957782
2003-12-09,107.900002,107.93,106.540001,106.739998,43596100,81.325402
2003-12-10,106.769997,106.980003,105.959999,106.730003,36915400,81.31778800000001
2003-12-11,106.68,108.099998,106.66999799999999,107.93,45304000,82.232067
2003-12-12,107.970001,108.199997,107.389999,108.139999,34142200,82.392066
2003-12-15,109.16999799999999,109.230003,107.480003,107.599998,38693400,81.980638
2003-12-16,107.68,108.5,107.519997,108.160004,32894200,82.40730699999999
2003-12-17,108.059998,108.5,107.800003,108.5,23198800,82.666351
2003-12-18,108.550003,109.730003,108.389999,109.720001,29353100,83.595873
2003-12-19,109.300003,109.370003,108.58000200000001,108.900002,41465100,83.36316
2003-12-22,108.790001,109.660004,108.779999,109.660004,27611300,83.94494300000001
2003-12-23,109.480003,109.949997,109.379997,109.730003,24741200,83.99852800000001
2003-12-24,109.519997,109.879997,109.43,109.620003,8055800,83.914322
2003-12-26,109.709999,110.08000200000001,109.629997,109.699997,8308400,83.97555799999999
2003-12-29,110.099998,111.269997,109.779999,111.160004,22483700,85.09319599999999
2003-12-30,111.089996,111.269997,110.849998,111.18,19559500,85.108503
2003-12-31,111.220001,111.519997,110.839996,111.279999,31501800,85.185052
2004-01-02,111.739998,112.190002,110.730003,111.230003,38072300,85.146781
2004-01-05,111.690002,112.519997,111.589996,112.440002,27959800,86.073037
2004-01-06,112.160004,112.730003,112.0,112.550003,20472800,86.15724300000001
2004-01-07,112.389999,113.059998,111.889999,112.93,30170400,86.448132
2004-01-08,113.25,113.410004,112.769997,113.379997,36438400,86.79260500000001
2004-01-09,112.83000200000001,113.5,112.269997,112.389999,54084300,86.03475999999999
2004-01-12,112.550003,113.25,112.360001,113.220001,31564100,86.670128
2004-01-13,113.089996,113.230003,111.760002,112.559998,54239700,86.16489399999999
2004-01-14,112.760002,113.660004,112.66999799999999,113.5,30112800,86.884468
2004-01-15,113.57,114.059998,112.58000200000001,113.779999,38408700,87.098807
2004-01-16,114.040001,114.309998,113.629997,114.230003,31922700,87.443286
2004-01-20,114.529999,114.650002,113.82,114.199997,29863000,87.420317
2004-01-21,114.129997,115.300003,113.720001,115.099998,30725000,88.109269
2004-01-22,115.139999,115.379997,114.58000200000001,114.800003,29888500,87.879622
2004-01-23,115.0,115.370003,113.949997,114.43,44245300,87.596385
2004-01-26,114.389999,115.93,114.379997,115.870003,30460600,88.698709
2004-01-27,115.75,116.5,114.650002,114.68,35322800,87.78775999999999
2004-01-28,114.980003,115.279999,112.940002,113.370003,52621300,86.784954
2004-01-29,113.559998,113.849998,112.559998,113.480003,60117100,86.86916
2004-01-30,113.519997,113.720001,113.089996,113.480003,30984400,86.86916
2004-02-02,113.699997,114.68,113.120003,113.970001,38832400,87.244254
2004-02-03,113.739998,114.139999,113.440002,113.779999,25093500,87.098807
2004-02-04,113.190002,113.730003,112.790001,112.849998,39332600,86.38689000000001
2004-02-05,113.16999799999999,113.540001,112.779999,113.18,37226800,86.639507
2004-02-06,113.41999799999999,114.699997,113.199997,114.449997,37216000,87.611692
2004-02-09,114.66999799999999,114.870003,114.290001,114.480003,24851300,87.634662
